sheet	cell	v0.4.2_value	v0.5.1_value
ENGINE	AI988	'=IF($A988="","",IF($AH988<>"","BLOCKED",IF(CALC!$S988=1,"PENDING LINE",IF(CALC!$Q988=1,"STALE LINE",IF($AE988="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF988<>"",AND($G988="FCS",$I988=""),AND($H988="FCS",$J988="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B988="",$C988=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A988="","",IF($AH988<>"","BLOCKED",IF($AG988<>"","FCS — NO PLAY",IF(CALC!$S988=1,"PENDING LINE",IF(CALC!$Q988=1,"STALE LINE",IF($AE988="QB UNCERTAIN","QB UNCERTAIN",IF($AF988<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B988="",$C988=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ988	'=IF(OR($AI988="",$AI988="BLOCKED",$AI988="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z988<SETTINGS!$B$24,1,0)-IF($AE988="QB UNCERTAIN",1,0)-IF($AF988<>"",1,0)-IF($AG988<>"",1,0)+IF(CALC!$Z988>=6,1,0))))'	'=IF(OR($AI988="",$AI988="BLOCKED",$AI988="PENDING LINE",$AI988="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z988<SETTINGS!$B$24,1,0)-IF($AE988="QB UNCERTAIN",1,0)-IF($AF988<>"",1,0)-IF($AG988<>"",1,0)+IF(CALC!$Z988>=6,1,0))))'
ENGINE	AI989	'=IF($A989="","",IF($AH989<>"","BLOCKED",IF(CALC!$S989=1,"PENDING LINE",IF(CALC!$Q989=1,"STALE LINE",IF($AE989="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF989<>"",AND($G989="FCS",$I989=""),AND($H989="FCS",$J989="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B989="",$C989=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A989="","",IF($AH989<>"","BLOCKED",IF($AG989<>"","FCS — NO PLAY",IF(CALC!$S989=1,"PENDING LINE",IF(CALC!$Q989=1,"STALE LINE",IF($AE989="QB UNCERTAIN","QB UNCERTAIN",IF($AF989<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B989="",$C989=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ989	'=IF(OR($AI989="",$AI989="BLOCKED",$AI989="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z989<SETTINGS!$B$24,1,0)-IF($AE989="QB UNCERTAIN",1,0)-IF($AF989<>"",1,0)-IF($AG989<>"",1,0)+IF(CALC!$Z989>=6,1,0))))'	'=IF(OR($AI989="",$AI989="BLOCKED",$AI989="PENDING LINE",$AI989="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z989<SETTINGS!$B$24,1,0)-IF($AE989="QB UNCERTAIN",1,0)-IF($AF989<>"",1,0)-IF($AG989<>"",1,0)+IF(CALC!$Z989>=6,1,0))))'
ENGINE	AI990	'=IF($A990="","",IF($AH990<>"","BLOCKED",IF(CALC!$S990=1,"PENDING LINE",IF(CALC!$Q990=1,"STALE LINE",IF($AE990="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF990<>"",AND($G990="FCS",$I990=""),AND($H990="FCS",$J990="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B990="",$C990=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A990="","",IF($AH990<>"","BLOCKED",IF($AG990<>"","FCS — NO PLAY",IF(CALC!$S990=1,"PENDING LINE",IF(CALC!$Q990=1,"STALE LINE",IF($AE990="QB UNCERTAIN","QB UNCERTAIN",IF($AF990<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B990="",$C990=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ990	'=IF(OR($AI990="",$AI990="BLOCKED",$AI990="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z990<SETTINGS!$B$24,1,0)-IF($AE990="QB UNCERTAIN",1,0)-IF($AF990<>"",1,0)-IF($AG990<>"",1,0)+IF(CALC!$Z990>=6,1,0))))'	'=IF(OR($AI990="",$AI990="BLOCKED",$AI990="PENDING LINE",$AI990="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z990<SETTINGS!$B$24,1,0)-IF($AE990="QB UNCERTAIN",1,0)-IF($AF990<>"",1,0)-IF($AG990<>"",1,0)+IF(CALC!$Z990>=6,1,0))))'
ENGINE	AI991	'=IF($A991="","",IF($AH991<>"","BLOCKED",IF(CALC!$S991=1,"PENDING LINE",IF(CALC!$Q991=1,"STALE LINE",IF($AE991="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF991<>"",AND($G991="FCS",$I991=""),AND($H991="FCS",$J991="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B991="",$C991=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A991="","",IF($AH991<>"","BLOCKED",IF($AG991<>"","FCS — NO PLAY",IF(CALC!$S991=1,"PENDING LINE",IF(CALC!$Q991=1,"STALE LINE",IF($AE991="QB UNCERTAIN","QB UNCERTAIN",IF($AF991<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B991="",$C991=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ991	'=IF(OR($AI991="",$AI991="BLOCKED",$AI991="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z991<SETTINGS!$B$24,1,0)-IF($AE991="QB UNCERTAIN",1,0)-IF($AF991<>"",1,0)-IF($AG991<>"",1,0)+IF(CALC!$Z991>=6,1,0))))'	'=IF(OR($AI991="",$AI991="BLOCKED",$AI991="PENDING LINE",$AI991="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z991<SETTINGS!$B$24,1,0)-IF($AE991="QB UNCERTAIN",1,0)-IF($AF991<>"",1,0)-IF($AG991<>"",1,0)+IF(CALC!$Z991>=6,1,0))))'
ENGINE	AI992	'=IF($A992="","",IF($AH992<>"","BLOCKED",IF(CALC!$S992=1,"PENDING LINE",IF(CALC!$Q992=1,"STALE LINE",IF($AE992="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF992<>"",AND($G992="FCS",$I992=""),AND($H992="FCS",$J992="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B992="",$C992=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A992="","",IF($AH992<>"","BLOCKED",IF($AG992<>"","FCS — NO PLAY",IF(CALC!$S992=1,"PENDING LINE",IF(CALC!$Q992=1,"STALE LINE",IF($AE992="QB UNCERTAIN","QB UNCERTAIN",IF($AF992<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B992="",$C992=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ992	'=IF(OR($AI992="",$AI992="BLOCKED",$AI992="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z992<SETTINGS!$B$24,1,0)-IF($AE992="QB UNCERTAIN",1,0)-IF($AF992<>"",1,0)-IF($AG992<>"",1,0)+IF(CALC!$Z992>=6,1,0))))'	'=IF(OR($AI992="",$AI992="BLOCKED",$AI992="PENDING LINE",$AI992="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z992<SETTINGS!$B$24,1,0)-IF($AE992="QB UNCERTAIN",1,0)-IF($AF992<>"",1,0)-IF($AG992<>"",1,0)+IF(CALC!$Z992>=6,1,0))))'
ENGINE	AI993	'=IF($A993="","",IF($AH993<>"","BLOCKED",IF(CALC!$S993=1,"PENDING LINE",IF(CALC!$Q993=1,"STALE LINE",IF($AE993="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF993<>"",AND($G993="FCS",$I993=""),AND($H993="FCS",$J993="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B993="",$C993=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A993="","",IF($AH993<>"","BLOCKED",IF($AG993<>"","FCS — NO PLAY",IF(CALC!$S993=1,"PENDING LINE",IF(CALC!$Q993=1,"STALE LINE",IF($AE993="QB UNCERTAIN","QB UNCERTAIN",IF($AF993<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B993="",$C993=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ993	'=IF(OR($AI993="",$AI993="BLOCKED",$AI993="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z993<SETTINGS!$B$24,1,0)-IF($AE993="QB UNCERTAIN",1,0)-IF($AF993<>"",1,0)-IF($AG993<>"",1,0)+IF(CALC!$Z993>=6,1,0))))'	'=IF(OR($AI993="",$AI993="BLOCKED",$AI993="PENDING LINE",$AI993="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z993<SETTINGS!$B$24,1,0)-IF($AE993="QB UNCERTAIN",1,0)-IF($AF993<>"",1,0)-IF($AG993<>"",1,0)+IF(CALC!$Z993>=6,1,0))))'
ENGINE	AI994	'=IF($A994="","",IF($AH994<>"","BLOCKED",IF(CALC!$S994=1,"PENDING LINE",IF(CALC!$Q994=1,"STALE LINE",IF($AE994="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF994<>"",AND($G994="FCS",$I994=""),AND($H994="FCS",$J994="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B994="",$C994=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A994="","",IF($AH994<>"","BLOCKED",IF($AG994<>"","FCS — NO PLAY",IF(CALC!$S994=1,"PENDING LINE",IF(CALC!$Q994=1,"STALE LINE",IF($AE994="QB UNCERTAIN","QB UNCERTAIN",IF($AF994<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B994="",$C994=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ994	'=IF(OR($AI994="",$AI994="BLOCKED",$AI994="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z994<SETTINGS!$B$24,1,0)-IF($AE994="QB UNCERTAIN",1,0)-IF($AF994<>"",1,0)-IF($AG994<>"",1,0)+IF(CALC!$Z994>=6,1,0))))'	'=IF(OR($AI994="",$AI994="BLOCKED",$AI994="PENDING LINE",$AI994="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z994<SETTINGS!$B$24,1,0)-IF($AE994="QB UNCERTAIN",1,0)-IF($AF994<>"",1,0)-IF($AG994<>"",1,0)+IF(CALC!$Z994>=6,1,0))))'
ENGINE	AI995	'=IF($A995="","",IF($AH995<>"","BLOCKED",IF(CALC!$S995=1,"PENDING LINE",IF(CALC!$Q995=1,"STALE LINE",IF($AE995="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF995<>"",AND($G995="FCS",$I995=""),AND($H995="FCS",$J995="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B995="",$C995=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A995="","",IF($AH995<>"","BLOCKED",IF($AG995<>"","FCS — NO PLAY",IF(CALC!$S995=1,"PENDING LINE",IF(CALC!$Q995=1,"STALE LINE",IF($AE995="QB UNCERTAIN","QB UNCERTAIN",IF($AF995<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B995="",$C995=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ995	'=IF(OR($AI995="",$AI995="BLOCKED",$AI995="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z995<SETTINGS!$B$24,1,0)-IF($AE995="QB UNCERTAIN",1,0)-IF($AF995<>"",1,0)-IF($AG995<>"",1,0)+IF(CALC!$Z995>=6,1,0))))'	'=IF(OR($AI995="",$AI995="BLOCKED",$AI995="PENDING LINE",$AI995="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z995<SETTINGS!$B$24,1,0)-IF($AE995="QB UNCERTAIN",1,0)-IF($AF995<>"",1,0)-IF($AG995<>"",1,0)+IF(CALC!$Z995>=6,1,0))))'
ENGINE	AI996	'=IF($A996="","",IF($AH996<>"","BLOCKED",IF(CALC!$S996=1,"PENDING LINE",IF(CALC!$Q996=1,"STALE LINE",IF($AE996="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF996<>"",AND($G996="FCS",$I996=""),AND($H996="FCS",$J996="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B996="",$C996=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A996="","",IF($AH996<>"","BLOCKED",IF($AG996<>"","FCS — NO PLAY",IF(CALC!$S996=1,"PENDING LINE",IF(CALC!$Q996=1,"STALE LINE",IF($AE996="QB UNCERTAIN","QB UNCERTAIN",IF($AF996<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B996="",$C996=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ996	'=IF(OR($AI996="",$AI996="BLOCKED",$AI996="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z996<SETTINGS!$B$24,1,0)-IF($AE996="QB UNCERTAIN",1,0)-IF($AF996<>"",1,0)-IF($AG996<>"",1,0)+IF(CALC!$Z996>=6,1,0))))'	'=IF(OR($AI996="",$AI996="BLOCKED",$AI996="PENDING LINE",$AI996="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z996<SETTINGS!$B$24,1,0)-IF($AE996="QB UNCERTAIN",1,0)-IF($AF996<>"",1,0)-IF($AG996<>"",1,0)+IF(CALC!$Z996>=6,1,0))))'
ENGINE	AI997	'=IF($A997="","",IF($AH997<>"","BLOCKED",IF(CALC!$S997=1,"PENDING LINE",IF(CALC!$Q997=1,"STALE LINE",IF($AE997="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF997<>"",AND($G997="FCS",$I997=""),AND($H997="FCS",$J997="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B997="",$C997=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A997="","",IF($AH997<>"","BLOCKED",IF($AG997<>"","FCS — NO PLAY",IF(CALC!$S997=1,"PENDING LINE",IF(CALC!$Q997=1,"STALE LINE",IF($AE997="QB UNCERTAIN","QB UNCERTAIN",IF($AF997<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B997="",$C997=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ997	'=IF(OR($AI997="",$AI997="BLOCKED",$AI997="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z997<SETTINGS!$B$24,1,0)-IF($AE997="QB UNCERTAIN",1,0)-IF($AF997<>"",1,0)-IF($AG997<>"",1,0)+IF(CALC!$Z997>=6,1,0))))'	'=IF(OR($AI997="",$AI997="BLOCKED",$AI997="PENDING LINE",$AI997="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z997<SETTINGS!$B$24,1,0)-IF($AE997="QB UNCERTAIN",1,0)-IF($AF997<>"",1,0)-IF($AG997<>"",1,0)+IF(CALC!$Z997>=6,1,0))))'
ENGINE	AI998	'=IF($A998="","",IF($AH998<>"","BLOCKED",IF(CALC!$S998=1,"PENDING LINE",IF(CALC!$Q998=1,"STALE LINE",IF($AE998="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF998<>"",AND($G998="FCS",$I998=""),AND($H998="FCS",$J998="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B998="",$C998=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A998="","",IF($AH998<>"","BLOCKED",IF($AG998<>"","FCS — NO PLAY",IF(CALC!$S998=1,"PENDING LINE",IF(CALC!$Q998=1,"STALE LINE",IF($AE998="QB UNCERTAIN","QB UNCERTAIN",IF($AF998<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B998="",$C998=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ998	'=IF(OR($AI998="",$AI998="BLOCKED",$AI998="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z998<SETTINGS!$B$24,1,0)-IF($AE998="QB UNCERTAIN",1,0)-IF($AF998<>"",1,0)-IF($AG998<>"",1,0)+IF(CALC!$Z998>=6,1,0))))'	'=IF(OR($AI998="",$AI998="BLOCKED",$AI998="PENDING LINE",$AI998="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z998<SETTINGS!$B$24,1,0)-IF($AE998="QB UNCERTAIN",1,0)-IF($AF998<>"",1,0)-IF($AG998<>"",1,0)+IF(CALC!$Z998>=6,1,0))))'
ENGINE	AI999	'=IF($A999="","",IF($AH999<>"","BLOCKED",IF(CALC!$S999=1,"PENDING LINE",IF(CALC!$Q999=1,"STALE LINE",IF($AE999="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF999<>"",AND($G999="FCS",$I999=""),AND($H999="FCS",$J999="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B999="",$C999=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A999="","",IF($AH999<>"","BLOCKED",IF($AG999<>"","FCS — NO PLAY",IF(CALC!$S999=1,"PENDING LINE",IF(CALC!$Q999=1,"STALE LINE",IF($AE999="QB UNCERTAIN","QB UNCERTAIN",IF($AF999<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B999="",$C999=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ999	'=IF(OR($AI999="",$AI999="BLOCKED",$AI999="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z999<SETTINGS!$B$24,1,0)-IF($AE999="QB UNCERTAIN",1,0)-IF($AF999<>"",1,0)-IF($AG999<>"",1,0)+IF(CALC!$Z999>=6,1,0))))'	'=IF(OR($AI999="",$AI999="BLOCKED",$AI999="PENDING LINE",$AI999="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z999<SETTINGS!$B$24,1,0)-IF($AE999="QB UNCERTAIN",1,0)-IF($AF999<>"",1,0)-IF($AG999<>"",1,0)+IF(CALC!$Z999>=6,1,0))))'
ENGINE	AI1000	'=IF($A1000="","",IF($AH1000<>"","BLOCKED",IF(CALC!$S1000=1,"PENDING LINE",IF(CALC!$Q1000=1,"STALE LINE",IF($AE1000="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1000<>"",AND($G1000="FCS",$I1000=""),AND($H1000="FCS",$J1000="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1000="",$C1000=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1000="","",IF($AH1000<>"","BLOCKED",IF($AG1000<>"","FCS — NO PLAY",IF(CALC!$S1000=1,"PENDING LINE",IF(CALC!$Q1000=1,"STALE LINE",IF($AE1000="QB UNCERTAIN","QB UNCERTAIN",IF($AF1000<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1000="",$C1000=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1000	'=IF(OR($AI1000="",$AI1000="BLOCKED",$AI1000="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1000<SETTINGS!$B$24,1,0)-IF($AE1000="QB UNCERTAIN",1,0)-IF($AF1000<>"",1,0)-IF($AG1000<>"",1,0)+IF(CALC!$Z1000>=6,1,0))))'	'=IF(OR($AI1000="",$AI1000="BLOCKED",$AI1000="PENDING LINE",$AI1000="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1000<SETTINGS!$B$24,1,0)-IF($AE1000="QB UNCERTAIN",1,0)-IF($AF1000<>"",1,0)-IF($AG1000<>"",1,0)+IF(CALC!$Z1000>=6,1,0))))'
ENGINE	AI1001	'=IF($A1001="","",IF($AH1001<>"","BLOCKED",IF(CALC!$S1001=1,"PENDING LINE",IF(CALC!$Q1001=1,"STALE LINE",IF($AE1001="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1001<>"",AND($G1001="FCS",$I1001=""),AND($H1001="FCS",$J1001="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1001="",$C1001=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1001="","",IF($AH1001<>"","BLOCKED",IF($AG1001<>"","FCS — NO PLAY",IF(CALC!$S1001=1,"PENDING LINE",IF(CALC!$Q1001=1,"STALE LINE",IF($AE1001="QB UNCERTAIN","QB UNCERTAIN",IF($AF1001<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1001="",$C1001=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1001	'=IF(OR($AI1001="",$AI1001="BLOCKED",$AI1001="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1001<SETTINGS!$B$24,1,0)-IF($AE1001="QB UNCERTAIN",1,0)-IF($AF1001<>"",1,0)-IF($AG1001<>"",1,0)+IF(CALC!$Z1001>=6,1,0))))'	'=IF(OR($AI1001="",$AI1001="BLOCKED",$AI1001="PENDING LINE",$AI1001="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1001<SETTINGS!$B$24,1,0)-IF($AE1001="QB UNCERTAIN",1,0)-IF($AF1001<>"",1,0)-IF($AG1001<>"",1,0)+IF(CALC!$Z1001>=6,1,0))))'
ENGINE	AI1002	'=IF($A1002="","",IF($AH1002<>"","BLOCKED",IF(CALC!$S1002=1,"PENDING LINE",IF(CALC!$Q1002=1,"STALE LINE",IF($AE1002="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1002<>"",AND($G1002="FCS",$I1002=""),AND($H1002="FCS",$J1002="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1002="",$C1002=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1002="","",IF($AH1002<>"","BLOCKED",IF($AG1002<>"","FCS — NO PLAY",IF(CALC!$S1002=1,"PENDING LINE",IF(CALC!$Q1002=1,"STALE LINE",IF($AE1002="QB UNCERTAIN","QB UNCERTAIN",IF($AF1002<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1002="",$C1002=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1002	'=IF(OR($AI1002="",$AI1002="BLOCKED",$AI1002="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1002<SETTINGS!$B$24,1,0)-IF($AE1002="QB UNCERTAIN",1,0)-IF($AF1002<>"",1,0)-IF($AG1002<>"",1,0)+IF(CALC!$Z1002>=6,1,0))))'	'=IF(OR($AI1002="",$AI1002="BLOCKED",$AI1002="PENDING LINE",$AI1002="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1002<SETTINGS!$B$24,1,0)-IF($AE1002="QB UNCERTAIN",1,0)-IF($AF1002<>"",1,0)-IF($AG1002<>"",1,0)+IF(CALC!$Z1002>=6,1,0))))'
ENGINE	AI1003	'=IF($A1003="","",IF($AH1003<>"","BLOCKED",IF(CALC!$S1003=1,"PENDING LINE",IF(CALC!$Q1003=1,"STALE LINE",IF($AE1003="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1003<>"",AND($G1003="FCS",$I1003=""),AND($H1003="FCS",$J1003="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1003="",$C1003=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1003="","",IF($AH1003<>"","BLOCKED",IF($AG1003<>"","FCS — NO PLAY",IF(CALC!$S1003=1,"PENDING LINE",IF(CALC!$Q1003=1,"STALE LINE",IF($AE1003="QB UNCERTAIN","QB UNCERTAIN",IF($AF1003<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1003="",$C1003=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1003	'=IF(OR($AI1003="",$AI1003="BLOCKED",$AI1003="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1003<SETTINGS!$B$24,1,0)-IF($AE1003="QB UNCERTAIN",1,0)-IF($AF1003<>"",1,0)-IF($AG1003<>"",1,0)+IF(CALC!$Z1003>=6,1,0))))'	'=IF(OR($AI1003="",$AI1003="BLOCKED",$AI1003="PENDING LINE",$AI1003="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1003<SETTINGS!$B$24,1,0)-IF($AE1003="QB UNCERTAIN",1,0)-IF($AF1003<>"",1,0)-IF($AG1003<>"",1,0)+IF(CALC!$Z1003>=6,1,0))))'
ENGINE	AI1004	'=IF($A1004="","",IF($AH1004<>"","BLOCKED",IF(CALC!$S1004=1,"PENDING LINE",IF(CALC!$Q1004=1,"STALE LINE",IF($AE1004="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1004<>"",AND($G1004="FCS",$I1004=""),AND($H1004="FCS",$J1004="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1004="",$C1004=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1004="","",IF($AH1004<>"","BLOCKED",IF($AG1004<>"","FCS — NO PLAY",IF(CALC!$S1004=1,"PENDING LINE",IF(CALC!$Q1004=1,"STALE LINE",IF($AE1004="QB UNCERTAIN","QB UNCERTAIN",IF($AF1004<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1004="",$C1004=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1004	'=IF(OR($AI1004="",$AI1004="BLOCKED",$AI1004="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1004<SETTINGS!$B$24,1,0)-IF($AE1004="QB UNCERTAIN",1,0)-IF($AF1004<>"",1,0)-IF($AG1004<>"",1,0)+IF(CALC!$Z1004>=6,1,0))))'	'=IF(OR($AI1004="",$AI1004="BLOCKED",$AI1004="PENDING LINE",$AI1004="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1004<SETTINGS!$B$24,1,0)-IF($AE1004="QB UNCERTAIN",1,0)-IF($AF1004<>"",1,0)-IF($AG1004<>"",1,0)+IF(CALC!$Z1004>=6,1,0))))'
ENGINE	AI1005	'=IF($A1005="","",IF($AH1005<>"","BLOCKED",IF(CALC!$S1005=1,"PENDING LINE",IF(CALC!$Q1005=1,"STALE LINE",IF($AE1005="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF1005<>"",AND($G1005="FCS",$I1005=""),AND($H1005="FCS",$J1005="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B1005="",$C1005=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A1005="","",IF($AH1005<>"","BLOCKED",IF($AG1005<>"","FCS — NO PLAY",IF(CALC!$S1005=1,"PENDING LINE",IF(CALC!$Q1005=1,"STALE LINE",IF($AE1005="QB UNCERTAIN","QB UNCERTAIN",IF($AF1005<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B1005="",$C1005=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ1005	'=IF(OR($AI1005="",$AI1005="BLOCKED",$AI1005="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z1005<SETTINGS!$B$24,1,0)-IF($AE1005="QB UNCERTAIN",1,0)-IF($AF1005<>"",1,0)-IF($AG1005<>"",1,0)+IF(CALC!$Z1005>=6,1,0))))'	'=IF(OR($AI1005="",$AI1005="BLOCKED",$AI1005="PENDING LINE",$AI1005="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z1005<SETTINGS!$B$24,1,0)-IF($AE1005="QB UNCERTAIN",1,0)-IF($AF1005<>"",1,0)-IF($AG1005<>"",1,0)+IF(CALC!$Z1005>=6,1,0))))'
DATA QUALITY	A2	'Hard blocks suppress projections; warnings reduce confidence. A failed lookup never defaults to READY. Suppression priority: BLOCKED -> PENDING LINE -> STALE LINE -> QB UNCERTAIN -> FCS/TRANSITION UNCERTAIN -> DATA INCOMPLETE -> READY.'	'Hard blocks suppress projections; warnings reduce confidence. A failed lookup never defaults to READY. Suppression priority: BLOCKED -> FCS — NO PLAY -> PENDING LINE -> STALE LINE -> QB UNCERTAIN -> TRANSITION UNCERTAIN -> DATA INCOMPLETE -> READY. FCS — NO PLAY (v0.5.1) is permanent, not a data gap to fix.'
