sheet,cell,row,column,live,authoritative,why
ENGINE,AB821,821,28,"=IF($AA821="""","""",IF(ABS($AA821)<SETTINGS!$B$8*2,"""",IF(ABS($AA821)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI821<>""READY"",ABS($AA821)<SETTINGS!$B$10*2,$AF821<>"""",$AG821<>""""),""INVESTIGATE"",""BET""))))","=IF($AA821="""","""",IF(ABS($AA821)<SETTINGS!$B$49,"""",IF(ABS($AA821)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI821<>""READY"",ABS($AA821)<SETTINGS!$B$51,$AF821<>"""",$AG821<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB822,822,28,"=IF($AA822="""","""",IF(ABS($AA822)<SETTINGS!$B$8*2,"""",IF(ABS($AA822)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI822<>""READY"",ABS($AA822)<SETTINGS!$B$10*2,$AF822<>"""",$AG822<>""""),""INVESTIGATE"",""BET""))))","=IF($AA822="""","""",IF(ABS($AA822)<SETTINGS!$B$49,"""",IF(ABS($AA822)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI822<>""READY"",ABS($AA822)<SETTINGS!$B$51,$AF822<>"""",$AG822<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB823,823,28,"=IF($AA823="""","""",IF(ABS($AA823)<SETTINGS!$B$8*2,"""",IF(ABS($AA823)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI823<>""READY"",ABS($AA823)<SETTINGS!$B$10*2,$AF823<>"""",$AG823<>""""),""INVESTIGATE"",""BET""))))","=IF($AA823="""","""",IF(ABS($AA823)<SETTINGS!$B$49,"""",IF(ABS($AA823)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI823<>""READY"",ABS($AA823)<SETTINGS!$B$51,$AF823<>"""",$AG823<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB824,824,28,"=IF($AA824="""","""",IF(ABS($AA824)<SETTINGS!$B$8*2,"""",IF(ABS($AA824)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI824<>""READY"",ABS($AA824)<SETTINGS!$B$10*2,$AF824<>"""",$AG824<>""""),""INVESTIGATE"",""BET""))))","=IF($AA824="""","""",IF(ABS($AA824)<SETTINGS!$B$49,"""",IF(ABS($AA824)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI824<>""READY"",ABS($AA824)<SETTINGS!$B$51,$AF824<>"""",$AG824<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB825,825,28,"=IF($AA825="""","""",IF(ABS($AA825)<SETTINGS!$B$8*2,"""",IF(ABS($AA825)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI825<>""READY"",ABS($AA825)<SETTINGS!$B$10*2,$AF825<>"""",$AG825<>""""),""INVESTIGATE"",""BET""))))","=IF($AA825="""","""",IF(ABS($AA825)<SETTINGS!$B$49,"""",IF(ABS($AA825)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI825<>""READY"",ABS($AA825)<SETTINGS!$B$51,$AF825<>"""",$AG825<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB826,826,28,"=IF($AA826="""","""",IF(ABS($AA826)<SETTINGS!$B$8*2,"""",IF(ABS($AA826)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI826<>""READY"",ABS($AA826)<SETTINGS!$B$10*2,$AF826<>"""",$AG826<>""""),""INVESTIGATE"",""BET""))))","=IF($AA826="""","""",IF(ABS($AA826)<SETTINGS!$B$49,"""",IF(ABS($AA826)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI826<>""READY"",ABS($AA826)<SETTINGS!$B$51,$AF826<>"""",$AG826<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB827,827,28,"=IF($AA827="""","""",IF(ABS($AA827)<SETTINGS!$B$8*2,"""",IF(ABS($AA827)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI827<>""READY"",ABS($AA827)<SETTINGS!$B$10*2,$AF827<>"""",$AG827<>""""),""INVESTIGATE"",""BET""))))","=IF($AA827="""","""",IF(ABS($AA827)<SETTINGS!$B$49,"""",IF(ABS($AA827)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI827<>""READY"",ABS($AA827)<SETTINGS!$B$51,$AF827<>"""",$AG827<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB828,828,28,"=IF($AA828="""","""",IF(ABS($AA828)<SETTINGS!$B$8*2,"""",IF(ABS($AA828)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI828<>""READY"",ABS($AA828)<SETTINGS!$B$10*2,$AF828<>"""",$AG828<>""""),""INVESTIGATE"",""BET""))))","=IF($AA828="""","""",IF(ABS($AA828)<SETTINGS!$B$49,"""",IF(ABS($AA828)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI828<>""READY"",ABS($AA828)<SETTINGS!$B$51,$AF828<>"""",$AG828<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB829,829,28,"=IF($AA829="""","""",IF(ABS($AA829)<SETTINGS!$B$8*2,"""",IF(ABS($AA829)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI829<>""READY"",ABS($AA829)<SETTINGS!$B$10*2,$AF829<>"""",$AG829<>""""),""INVESTIGATE"",""BET""))))","=IF($AA829="""","""",IF(ABS($AA829)<SETTINGS!$B$49,"""",IF(ABS($AA829)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI829<>""READY"",ABS($AA829)<SETTINGS!$B$51,$AF829<>"""",$AG829<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB830,830,28,"=IF($AA830="""","""",IF(ABS($AA830)<SETTINGS!$B$8*2,"""",IF(ABS($AA830)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI830<>""READY"",ABS($AA830)<SETTINGS!$B$10*2,$AF830<>"""",$AG830<>""""),""INVESTIGATE"",""BET""))))","=IF($AA830="""","""",IF(ABS($AA830)<SETTINGS!$B$49,"""",IF(ABS($AA830)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI830<>""READY"",ABS($AA830)<SETTINGS!$B$51,$AF830<>"""",$AG830<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB831,831,28,"=IF($AA831="""","""",IF(ABS($AA831)<SETTINGS!$B$8*2,"""",IF(ABS($AA831)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI831<>""READY"",ABS($AA831)<SETTINGS!$B$10*2,$AF831<>"""",$AG831<>""""),""INVESTIGATE"",""BET""))))","=IF($AA831="""","""",IF(ABS($AA831)<SETTINGS!$B$49,"""",IF(ABS($AA831)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI831<>""READY"",ABS($AA831)<SETTINGS!$B$51,$AF831<>"""",$AG831<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB832,832,28,"=IF($AA832="""","""",IF(ABS($AA832)<SETTINGS!$B$8*2,"""",IF(ABS($AA832)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI832<>""READY"",ABS($AA832)<SETTINGS!$B$10*2,$AF832<>"""",$AG832<>""""),""INVESTIGATE"",""BET""))))","=IF($AA832="""","""",IF(ABS($AA832)<SETTINGS!$B$49,"""",IF(ABS($AA832)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI832<>""READY"",ABS($AA832)<SETTINGS!$B$51,$AF832<>"""",$AG832<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB833,833,28,"=IF($AA833="""","""",IF(ABS($AA833)<SETTINGS!$B$8*2,"""",IF(ABS($AA833)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI833<>""READY"",ABS($AA833)<SETTINGS!$B$10*2,$AF833<>"""",$AG833<>""""),""INVESTIGATE"",""BET""))))","=IF($AA833="""","""",IF(ABS($AA833)<SETTINGS!$B$49,"""",IF(ABS($AA833)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI833<>""READY"",ABS($AA833)<SETTINGS!$B$51,$AF833<>"""",$AG833<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB834,834,28,"=IF($AA834="""","""",IF(ABS($AA834)<SETTINGS!$B$8*2,"""",IF(ABS($AA834)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI834<>""READY"",ABS($AA834)<SETTINGS!$B$10*2,$AF834<>"""",$AG834<>""""),""INVESTIGATE"",""BET""))))","=IF($AA834="""","""",IF(ABS($AA834)<SETTINGS!$B$49,"""",IF(ABS($AA834)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI834<>""READY"",ABS($AA834)<SETTINGS!$B$51,$AF834<>"""",$AG834<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB835,835,28,"=IF($AA835="""","""",IF(ABS($AA835)<SETTINGS!$B$8*2,"""",IF(ABS($AA835)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI835<>""READY"",ABS($AA835)<SETTINGS!$B$10*2,$AF835<>"""",$AG835<>""""),""INVESTIGATE"",""BET""))))","=IF($AA835="""","""",IF(ABS($AA835)<SETTINGS!$B$49,"""",IF(ABS($AA835)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI835<>""READY"",ABS($AA835)<SETTINGS!$B$51,$AF835<>"""",$AG835<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB836,836,28,"=IF($AA836="""","""",IF(ABS($AA836)<SETTINGS!$B$8*2,"""",IF(ABS($AA836)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI836<>""READY"",ABS($AA836)<SETTINGS!$B$10*2,$AF836<>"""",$AG836<>""""),""INVESTIGATE"",""BET""))))","=IF($AA836="""","""",IF(ABS($AA836)<SETTINGS!$B$49,"""",IF(ABS($AA836)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI836<>""READY"",ABS($AA836)<SETTINGS!$B$51,$AF836<>"""",$AG836<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB837,837,28,"=IF($AA837="""","""",IF(ABS($AA837)<SETTINGS!$B$8*2,"""",IF(ABS($AA837)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI837<>""READY"",ABS($AA837)<SETTINGS!$B$10*2,$AF837<>"""",$AG837<>""""),""INVESTIGATE"",""BET""))))","=IF($AA837="""","""",IF(ABS($AA837)<SETTINGS!$B$49,"""",IF(ABS($AA837)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI837<>""READY"",ABS($AA837)<SETTINGS!$B$51,$AF837<>"""",$AG837<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB838,838,28,"=IF($AA838="""","""",IF(ABS($AA838)<SETTINGS!$B$8*2,"""",IF(ABS($AA838)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI838<>""READY"",ABS($AA838)<SETTINGS!$B$10*2,$AF838<>"""",$AG838<>""""),""INVESTIGATE"",""BET""))))","=IF($AA838="""","""",IF(ABS($AA838)<SETTINGS!$B$49,"""",IF(ABS($AA838)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI838<>""READY"",ABS($AA838)<SETTINGS!$B$51,$AF838<>"""",$AG838<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB839,839,28,"=IF($AA839="""","""",IF(ABS($AA839)<SETTINGS!$B$8*2,"""",IF(ABS($AA839)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI839<>""READY"",ABS($AA839)<SETTINGS!$B$10*2,$AF839<>"""",$AG839<>""""),""INVESTIGATE"",""BET""))))","=IF($AA839="""","""",IF(ABS($AA839)<SETTINGS!$B$49,"""",IF(ABS($AA839)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI839<>""READY"",ABS($AA839)<SETTINGS!$B$51,$AF839<>"""",$AG839<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB840,840,28,"=IF($AA840="""","""",IF(ABS($AA840)<SETTINGS!$B$8*2,"""",IF(ABS($AA840)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI840<>""READY"",ABS($AA840)<SETTINGS!$B$10*2,$AF840<>"""",$AG840<>""""),""INVESTIGATE"",""BET""))))","=IF($AA840="""","""",IF(ABS($AA840)<SETTINGS!$B$49,"""",IF(ABS($AA840)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI840<>""READY"",ABS($AA840)<SETTINGS!$B$51,$AF840<>"""",$AG840<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB841,841,28,"=IF($AA841="""","""",IF(ABS($AA841)<SETTINGS!$B$8*2,"""",IF(ABS($AA841)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI841<>""READY"",ABS($AA841)<SETTINGS!$B$10*2,$AF841<>"""",$AG841<>""""),""INVESTIGATE"",""BET""))))","=IF($AA841="""","""",IF(ABS($AA841)<SETTINGS!$B$49,"""",IF(ABS($AA841)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI841<>""READY"",ABS($AA841)<SETTINGS!$B$51,$AF841<>"""",$AG841<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB842,842,28,"=IF($AA842="""","""",IF(ABS($AA842)<SETTINGS!$B$8*2,"""",IF(ABS($AA842)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI842<>""READY"",ABS($AA842)<SETTINGS!$B$10*2,$AF842<>"""",$AG842<>""""),""INVESTIGATE"",""BET""))))","=IF($AA842="""","""",IF(ABS($AA842)<SETTINGS!$B$49,"""",IF(ABS($AA842)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI842<>""READY"",ABS($AA842)<SETTINGS!$B$51,$AF842<>"""",$AG842<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB843,843,28,"=IF($AA843="""","""",IF(ABS($AA843)<SETTINGS!$B$8*2,"""",IF(ABS($AA843)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI843<>""READY"",ABS($AA843)<SETTINGS!$B$10*2,$AF843<>"""",$AG843<>""""),""INVESTIGATE"",""BET""))))","=IF($AA843="""","""",IF(ABS($AA843)<SETTINGS!$B$49,"""",IF(ABS($AA843)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI843<>""READY"",ABS($AA843)<SETTINGS!$B$51,$AF843<>"""",$AG843<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB844,844,28,"=IF($AA844="""","""",IF(ABS($AA844)<SETTINGS!$B$8*2,"""",IF(ABS($AA844)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI844<>""READY"",ABS($AA844)<SETTINGS!$B$10*2,$AF844<>"""",$AG844<>""""),""INVESTIGATE"",""BET""))))","=IF($AA844="""","""",IF(ABS($AA844)<SETTINGS!$B$49,"""",IF(ABS($AA844)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI844<>""READY"",ABS($AA844)<SETTINGS!$B$51,$AF844<>"""",$AG844<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB845,845,28,"=IF($AA845="""","""",IF(ABS($AA845)<SETTINGS!$B$8*2,"""",IF(ABS($AA845)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI845<>""READY"",ABS($AA845)<SETTINGS!$B$10*2,$AF845<>"""",$AG845<>""""),""INVESTIGATE"",""BET""))))","=IF($AA845="""","""",IF(ABS($AA845)<SETTINGS!$B$49,"""",IF(ABS($AA845)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI845<>""READY"",ABS($AA845)<SETTINGS!$B$51,$AF845<>"""",$AG845<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB846,846,28,"=IF($AA846="""","""",IF(ABS($AA846)<SETTINGS!$B$8*2,"""",IF(ABS($AA846)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI846<>""READY"",ABS($AA846)<SETTINGS!$B$10*2,$AF846<>"""",$AG846<>""""),""INVESTIGATE"",""BET""))))","=IF($AA846="""","""",IF(ABS($AA846)<SETTINGS!$B$49,"""",IF(ABS($AA846)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI846<>""READY"",ABS($AA846)<SETTINGS!$B$51,$AF846<>"""",$AG846<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB847,847,28,"=IF($AA847="""","""",IF(ABS($AA847)<SETTINGS!$B$8*2,"""",IF(ABS($AA847)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI847<>""READY"",ABS($AA847)<SETTINGS!$B$10*2,$AF847<>"""",$AG847<>""""),""INVESTIGATE"",""BET""))))","=IF($AA847="""","""",IF(ABS($AA847)<SETTINGS!$B$49,"""",IF(ABS($AA847)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI847<>""READY"",ABS($AA847)<SETTINGS!$B$51,$AF847<>"""",$AG847<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB848,848,28,"=IF($AA848="""","""",IF(ABS($AA848)<SETTINGS!$B$8*2,"""",IF(ABS($AA848)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI848<>""READY"",ABS($AA848)<SETTINGS!$B$10*2,$AF848<>"""",$AG848<>""""),""INVESTIGATE"",""BET""))))","=IF($AA848="""","""",IF(ABS($AA848)<SETTINGS!$B$49,"""",IF(ABS($AA848)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI848<>""READY"",ABS($AA848)<SETTINGS!$B$51,$AF848<>"""",$AG848<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB849,849,28,"=IF($AA849="""","""",IF(ABS($AA849)<SETTINGS!$B$8*2,"""",IF(ABS($AA849)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI849<>""READY"",ABS($AA849)<SETTINGS!$B$10*2,$AF849<>"""",$AG849<>""""),""INVESTIGATE"",""BET""))))","=IF($AA849="""","""",IF(ABS($AA849)<SETTINGS!$B$49,"""",IF(ABS($AA849)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI849<>""READY"",ABS($AA849)<SETTINGS!$B$51,$AF849<>"""",$AG849<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB850,850,28,"=IF($AA850="""","""",IF(ABS($AA850)<SETTINGS!$B$8*2,"""",IF(ABS($AA850)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI850<>""READY"",ABS($AA850)<SETTINGS!$B$10*2,$AF850<>"""",$AG850<>""""),""INVESTIGATE"",""BET""))))","=IF($AA850="""","""",IF(ABS($AA850)<SETTINGS!$B$49,"""",IF(ABS($AA850)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI850<>""READY"",ABS($AA850)<SETTINGS!$B$51,$AF850<>"""",$AG850<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB851,851,28,"=IF($AA851="""","""",IF(ABS($AA851)<SETTINGS!$B$8*2,"""",IF(ABS($AA851)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI851<>""READY"",ABS($AA851)<SETTINGS!$B$10*2,$AF851<>"""",$AG851<>""""),""INVESTIGATE"",""BET""))))","=IF($AA851="""","""",IF(ABS($AA851)<SETTINGS!$B$49,"""",IF(ABS($AA851)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI851<>""READY"",ABS($AA851)<SETTINGS!$B$51,$AF851<>"""",$AG851<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB852,852,28,"=IF($AA852="""","""",IF(ABS($AA852)<SETTINGS!$B$8*2,"""",IF(ABS($AA852)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI852<>""READY"",ABS($AA852)<SETTINGS!$B$10*2,$AF852<>"""",$AG852<>""""),""INVESTIGATE"",""BET""))))","=IF($AA852="""","""",IF(ABS($AA852)<SETTINGS!$B$49,"""",IF(ABS($AA852)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI852<>""READY"",ABS($AA852)<SETTINGS!$B$51,$AF852<>"""",$AG852<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB853,853,28,"=IF($AA853="""","""",IF(ABS($AA853)<SETTINGS!$B$8*2,"""",IF(ABS($AA853)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI853<>""READY"",ABS($AA853)<SETTINGS!$B$10*2,$AF853<>"""",$AG853<>""""),""INVESTIGATE"",""BET""))))","=IF($AA853="""","""",IF(ABS($AA853)<SETTINGS!$B$49,"""",IF(ABS($AA853)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI853<>""READY"",ABS($AA853)<SETTINGS!$B$51,$AF853<>"""",$AG853<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB854,854,28,"=IF($AA854="""","""",IF(ABS($AA854)<SETTINGS!$B$8*2,"""",IF(ABS($AA854)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI854<>""READY"",ABS($AA854)<SETTINGS!$B$10*2,$AF854<>"""",$AG854<>""""),""INVESTIGATE"",""BET""))))","=IF($AA854="""","""",IF(ABS($AA854)<SETTINGS!$B$49,"""",IF(ABS($AA854)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI854<>""READY"",ABS($AA854)<SETTINGS!$B$51,$AF854<>"""",$AG854<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB855,855,28,"=IF($AA855="""","""",IF(ABS($AA855)<SETTINGS!$B$8*2,"""",IF(ABS($AA855)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI855<>""READY"",ABS($AA855)<SETTINGS!$B$10*2,$AF855<>"""",$AG855<>""""),""INVESTIGATE"",""BET""))))","=IF($AA855="""","""",IF(ABS($AA855)<SETTINGS!$B$49,"""",IF(ABS($AA855)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI855<>""READY"",ABS($AA855)<SETTINGS!$B$51,$AF855<>"""",$AG855<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB856,856,28,"=IF($AA856="""","""",IF(ABS($AA856)<SETTINGS!$B$8*2,"""",IF(ABS($AA856)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI856<>""READY"",ABS($AA856)<SETTINGS!$B$10*2,$AF856<>"""",$AG856<>""""),""INVESTIGATE"",""BET""))))","=IF($AA856="""","""",IF(ABS($AA856)<SETTINGS!$B$49,"""",IF(ABS($AA856)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI856<>""READY"",ABS($AA856)<SETTINGS!$B$51,$AF856<>"""",$AG856<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB857,857,28,"=IF($AA857="""","""",IF(ABS($AA857)<SETTINGS!$B$8*2,"""",IF(ABS($AA857)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI857<>""READY"",ABS($AA857)<SETTINGS!$B$10*2,$AF857<>"""",$AG857<>""""),""INVESTIGATE"",""BET""))))","=IF($AA857="""","""",IF(ABS($AA857)<SETTINGS!$B$49,"""",IF(ABS($AA857)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI857<>""READY"",ABS($AA857)<SETTINGS!$B$51,$AF857<>"""",$AG857<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
ENGINE,AB858,858,28,"=IF($AA858="""","""",IF(ABS($AA858)<SETTINGS!$B$8*2,"""",IF(ABS($AA858)<SETTINGS!$B$9*2,""LEAN"",IF(OR(SETTINGS!$B$11<>""Y"",$AI858<>""READY"",ABS($AA858)<SETTINGS!$B$10*2,$AF858<>"""",$AG858<>""""),""INVESTIGATE"",""BET""))))","=IF($AA858="""","""",IF(ABS($AA858)<SETTINGS!$B$49,"""",IF(ABS($AA858)<SETTINGS!$B$50,""LEAN"",IF(OR(SETTINGS!$B$52<>""Y"",$AI858<>""READY"",ABS($AA858)<SETTINGS!$B$51,$AF858<>"""",$AG858<>""""),""INVESTIGATE"",""BET""))))",sync to authoritative v0.8.9
